document_id,source_relative_path,source_final_markdown,normalized_markdown,source_sha256,normalized_sha256,changed,normalization_status,rule_unicode_normalization_count,rule_whitespace_count,rule_ocr_spacing_count,rule_linebreak_count,rule_hyphenation_count,rule_header_footer_count,rule_replacement_character_count,rule_encoding_cleanup_count,rule_placeholder_count,manual_review_required,review_reason,normalizer_version,processed_at
DOC000250,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018/T2 Tuneli Cikis Sol Tup 26.11.2018.pdf,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018/T2 Tuneli Cikis Sol Tup 26.11.2018.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018/T2 Tuneli Cikis Sol Tup 26.11.2018.md,8830b4d3d9ccc44b842afea136a2b41aa50cbe3aa8249826242c114f021cdac4,6923b1bf030b2894632d06b91c5321ad98113c1f9a94f6bde492c17084e8795e,true,normalized,0,2,0,0,0,0,0,0,0,false,,text-normalizer-v1.1,2026-08-16T00:34:53+00:00
DOC000251,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018/T2 Tuneli Giris Sol Tup 26.11.2018.pdf,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018/T2 Tuneli Giris Sol Tup 26.11.2018.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018/T2 Tuneli Giris Sol Tup 26.11.2018.md,0c7663830b750d4e7a46b9b9685d22a4e85efabbf67dfcce045850aa19000bb1,aae3e31e735a3c1fce78f344a3524f7a9ed3c8c35601ba0e1e7554da79cf8fb7,true,normalized,0,1,0,0,0,0,0,0,0,false,,text-normalizer-v1.1,2026-08-16T00:34:53+00:00
DOC000252,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018/T8 TUNELICIKIS Sag Tup 23.11.2018.pdf,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018/T8 TUNELICIKIS Sag Tup 23.11.2018.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018/T8 TUNELICIKIS Sag Tup 23.11.2018.md,17074b335a319f4c57552223e300f68d2fe2e699aa23aaffe8fca25bc4009602,b994d21daa9bbba37f8235da6d394bd6fe2c51a6de304c24f45a4c9ebcbd546b,true,normalized,0,5,0,0,0,0,0,0,0,false,,text-normalizer-v1.1,2026-08-16T00:34:53+00:00
DOC000253,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018/T8 TUNELICIKIS Sol Tup 23.11.2018.pdf,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018/T8 TUNELICIKIS Sol Tup 23.11.2018.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018/T8 TUNELICIKIS Sol Tup 23.11.2018.md,909db82693c000eabcc7f0df10ef79a872debc76bb7e3a8763b88bb0d092ff1c,cd86dad87ad3a2b0327570abcfadd33dfafc6612d46ac6d1bded9a96ae2878d6,true,normalized,0,9,0,0,0,0,0,0,0,false,,text-normalizer-v1.1,2026-08-16T00:34:53+00:00
DOC000254,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018/tunel takip son calisma T3 Tuneli.pdf,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018/tunel takip son calisma T3 Tuneli.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018/tunel takip son calisma T3 Tuneli.md,a4611027d717ea6345a78f1c663272cdbfb69be8df4400382b01b1670b4650c4,a4611027d717ea6345a78f1c663272cdbfb69be8df4400382b01b1670b4650c4,false,unchanged,0,0,0,0,0,0,0,0,1,false,,text-normalizer-v1.1,2026-08-16T00:34:53+00:00
DOC000256,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/Tünel Takip Formu (2 sayfa).pdf,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/Tünel Takip Formu (2 sayfa).md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/Tünel Takip Formu (2 sayfa).md,c93d549f6c702da4951a5be49aed24c84acd7a936bfa34bbba2760cedee4a545,9dbb987867e9bc6c5b4fd93a7f68dffe3711a572817142bc291a31b3a9ae79eb,true,normalized,0,2,0,0,0,0,0,0,3,false,,text-normalizer-v1.1,2026-08-16T00:34:53+00:00
DOC000258,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TÜNEL İÇİ EKİPMAN BOŞLUKLARI NİŞ BİLGİLERİ.pdf,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TÜNEL İÇİ EKİPMAN BOŞLUKLARI NİŞ BİLGİLERİ.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TÜNEL İÇİ EKİPMAN BOŞLUKLARI NİŞ BİLGİLERİ.md,e017ccbbfa23884776381010fbc4809eb73419ecfbce7eecc2ed44f12049bece,d002fd98584985a2f90150c1dfe5c2d16612ca1cb5a6581972d68f9282417da0,true,normalized,0,19,0,0,0,0,0,0,28,false,,text-normalizer-v1.1,2026-08-16T00:34:53+00:00
DOC000259,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Tünelde Özel Çözümler/Genel Sunum.ppt,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Tünelde Özel Çözümler/Genel Sunum.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Tünelde Özel Çözümler/Genel Sunum.md,99b15363888e1f9783c6388b9712d101d386221116ed366070bd312dee7c9875,015ab87ea91d36d75ab76a4764369344572e346af7f0f9ba52d4f4296b044d1b,true,normalized,0,14,0,5,0,0,0,0,0,false,,text-normalizer-v1.1,2026-08-16T00:34:53+00:00
DOC000260,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Tünelde Özel Çözümler/OTOYOL TÜNELİ (4 ŞERİTLİ) PORTAL TASARIMI.pptx,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Tünelde Özel Çözümler/OTOYOL TÜNELİ (4 ŞERİTLİ) PORTAL TASARIMI.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Tünelde Özel Çözümler/OTOYOL TÜNELİ (4 ŞERİTLİ) PORTAL TASARIMI.md,0d851a98f6491c63d2ceafabc3899c13c4918443518370373eee59ac88d9e72d,295dc1c8bea0526e620488e7f9ce2953e2987efebacd1ec66f627c4501d7f4ff,true,normalized,0,29,0,0,0,0,0,0,37,false,,text-normalizer-v1.1,2026-08-16T00:34:53+00:00
DOC000261,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Tünelde Özel Çözümler/T-1OA.pptx,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Tünelde Özel Çözümler/T-1OA.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Tünelde Özel Çözümler/T-1OA.md,3a941d47ae40f224c91bd5803942033ba02a6bdb38d6f4b8e426a5be573f93a0,c7fa3e7fce1c052b1956661b98a5d318d3cc76231607a3d4807d4fb20a264f22,true,normalized,0,8,0,0,0,0,0,0,21,false,,text-normalizer-v1.1,2026-08-16T00:34:53+00:00
DOC000262,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Tünelde Özel Çözümler/T1 Tüneli KY.pptx,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Tünelde Özel Çözümler/T1 Tüneli KY.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Tünelde Özel Çözümler/T1 Tüneli KY.md,79d7f0434c61b414f9f398011353f6188768899cc5655161e69aac8d3fd45ad0,27d4b6fbd4d8b441a251843a3365f6470f9b07596dc500c116242c87c320d326,true,normalized,0,15,0,0,0,0,0,0,23,false,,text-normalizer-v1.1,2026-08-16T00:34:53+00:00
DOC000263,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Tünelde Özel Çözümler/T1JETGROUT.pptx,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Tünelde Özel Çözümler/T1JETGROUT.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Tünelde Özel Çözümler/T1JETGROUT.md,c936bf10558834a00995f969a4752f7589ac7503ee122382c14941204dd9a2dd,e404f119f21d0ec8520e4bd2b7c955d3ae36e2355b6c0f59dcc0de7c7df65821,true,normalized,0,3,0,0,0,0,0,0,6,false,,text-normalizer-v1.1,2026-08-16T00:34:53+00:00
DOC000264,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Tünelde Özel Çözümler/T3 TÜNELİ ENJEKSİYON İPTALİ.pptm,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Tünelde Özel Çözümler/T3 TÜNELİ ENJEKSİYON İPTALİ.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Tünelde Özel Çözümler/T3 TÜNELİ ENJEKSİYON İPTALİ.md,c1ea0dc93853bf59a816ef53d4793099715bf07c8d2903973545d39bb000e97a,b391b26c25f0aa9c8483f818d6ddea69c4fa146a5ac11b48b80af411c13abbb1,true,normalized,0,15,0,0,0,0,0,0,13,false,,text-normalizer-v1.1,2026-08-16T00:34:53+00:00
DOC000266,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis/0- YAPIM İPLERİ İHALELERİ UYGULAMA YÖNETMELİĞİ.docx,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis/0- YAPIM İPLERİ İHALELERİ UYGULAMA YÖNETMELİĞİ.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis/0- YAPIM İPLERİ İHALELERİ UYGULAMA YÖNETMELİĞİ.md,85eeb7172ac65be91ed55a19e6fe8dec207607888655bd208eaaad9e07a8252f,a36373fb58652fd0d2bbeea8bc13d96be47c46ba6c6f0e34ccb8f1c51cfa823f,true,normalized,0,28,0,0,0,0,0,0,0,false,,text-normalizer-v1.1,2026-08-16T00:34:53+00:00
DOC000267,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis/1- Yapım Standart Formlar.docx,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis/1- Yapım Standart Formlar.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis/1- Yapım Standart Formlar.md,cdd13e996d145fba758fa20ee03f8afdc4a28e2dfd24c160b8cafe8087b4d8ff,d12bee91ff0700cd030da9b7688dbf7baf853eec6db4666adab3d4f75141a1a0,true,normalized,0,194,0,0,0,0,0,0,0,false,,text-normalizer-v1.1,2026-08-16T00:34:53+00:00
DOC000268,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis/2- Yapım Açık.docx,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis/2- Yapım Açık.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis/2- Yapım Açık.md,1e1d09a3aa86a41af9570a2329d85a32b89522e35604067d7b8b5becc34e3083,43088b31eebc3d2109b912aae0429547f4296190aa61bd9503894354c60eb3fc,true,normalized,0,61,0,0,0,0,0,0,0,false,,text-normalizer-v1.1,2026-08-16T00:34:53+00:00
DOC000269,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis/3- yapım belli istekliler ön yeterlik.docx,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis/3- yapım belli istekliler ön yeterlik.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis/3- yapım belli istekliler ön yeterlik.md,1bd36bb5ae9f2f0c4d7fea71c16a01252d9ca8897132a7947bebf95b13da9234,b1817a6e87707cf95bf5a50a78ec34ffcfdc0b6e64ad36fbaf0907a9a1ff9eeb,true,normalized,0,5,0,0,0,0,0,0,0,false,,text-normalizer-v1.1,2026-08-16T00:34:54+00:00
DOC000270,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis/4- Yapım belli istekliler tip idari.docx,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis/4- Yapım belli istekliler tip idari.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis/4- Yapım belli istekliler tip idari.md,b6744a4167ced7ea37ae5eb329add914ad17c2c88bafd4183662443f90d05865,8cd03d881ad50cc217f17cc0ebecfc5902a0cbc0b855dc77b5aecb2fd16050da,true,normalized,0,35,0,0,0,0,0,0,0,false,,text-normalizer-v1.1,2026-08-16T00:34:54+00:00
DOC000271,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis/5- Yapım Pazarlık bc.docx,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis/5- Yapım Pazarlık bc.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis/5- Yapım Pazarlık bc.md,38f7ca2d4d470c4ed82453ee6d68dc1462087f85202791652f6144fad22b5783,570de89fe97df63a3cfd9b966fd6ac433b3407ae4e6d5d760c1af06a695e8837,true,normalized,0,56,0,0,0,0,0,0,0,false,,text-normalizer-v1.1,2026-08-16T00:34:54+00:00
DOC000272,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis/6- yapım Pazarlık ade.docx,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis/6- yapım Pazarlık ade.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis/6- yapım Pazarlık ade.md,1deac56ece589ce5f0ad078137e8ac10129d3783061aa619d4310f4c329cc28b,74ae34db32e9579b0f37969081ba8aeb6cd2485f35c55b8dc50c6b0d53a54009,true,normalized,0,53,0,0,0,0,0,0,0,false,,text-normalizer-v1.1,2026-08-16T00:34:54+00:00
DOC000273,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis/7- Yapım Sözleşme.docx,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis/7- Yapım Sözleşme.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis/7- Yapım Sözleşme.md,671973f20d38328fcf7fd111b9cc288e1bf83b05f51d5946f3018942a0701e23,968628688c5f06a34e27154280cab7507bf60bef74e581854ffbc998aa62a0ef,true,normalized,0,11,0,0,0,0,0,0,0,false,,text-normalizer-v1.1,2026-08-16T00:34:54+00:00
DOC000274,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis/8- Yapım Genel Partname.docx,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis/8- Yapım Genel Partname.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis/8- Yapım Genel Partname.md,e4980b60cc4a4268596bda59003b62abc92da26a518cf31fae4a543ba79c00c6,6020793ebd71b27552bf984d49d0c8b831e58c841a5dc83d079371f839aa0dfb,true,normalized,0,15,0,0,0,0,0,0,0,false,,text-normalizer-v1.1,2026-08-16T00:34:54+00:00
DOC000278,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Çelik Tel+Sentetik Fiber/FİBER DONATI RAYİÇLERİ/04.376-01A.pdf,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Çelik Tel+Sentetik Fiber/FİBER DONATI RAYİÇLERİ/04.376-01A.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Çelik Tel+Sentetik Fiber/FİBER DONATI RAYİÇLERİ/04.376-01A.md,8e256453c7e57fbe5c033df9ab259be598d3d1c1129ce122da0df95a9d43d5bc,8e256453c7e57fbe5c033df9ab259be598d3d1c1129ce122da0df95a9d43d5bc,false,unchanged,0,0,0,0,0,0,0,0,2,false,,text-normalizer-v1.1,2026-08-16T00:34:52+00:00
DOC000279,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Çelik Tel+Sentetik Fiber/FİBER DONATI RAYİÇLERİ/04.376-01B.pdf,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Çelik Tel+Sentetik Fiber/FİBER DONATI RAYİÇLERİ/04.376-01B.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Çelik Tel+Sentetik Fiber/FİBER DONATI RAYİÇLERİ/04.376-01B.md,f2f2a894cc6bcbec0a4695ee1b8124e2a12b1b6fe9743bbf23f0eb4bfdbc3010,f2f2a894cc6bcbec0a4695ee1b8124e2a12b1b6fe9743bbf23f0eb4bfdbc3010,false,unchanged,0,0,0,0,0,0,0,0,2,false,,text-normalizer-v1.1,2026-08-16T00:34:52+00:00
DOC000280,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Çelik Tel+Sentetik Fiber/FİBER DONATI RAYİÇLERİ/04.376-01C.pdf,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Çelik Tel+Sentetik Fiber/FİBER DONATI RAYİÇLERİ/04.376-01C.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Çelik Tel+Sentetik Fiber/FİBER DONATI RAYİÇLERİ/04.376-01C.md,ab755616838801428b25a6ad83af98ff6d89b5eddc66ae43c4f3ea61234089e0,ab755616838801428b25a6ad83af98ff6d89b5eddc66ae43c4f3ea61234089e0,false,unchanged,0,0,0,0,0,0,0,0,2,false,,text-normalizer-v1.1,2026-08-16T00:34:52+00:00
DOC000281,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Çelik Tel+Sentetik Fiber/Makro sentetik Fiber.pptx,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Çelik Tel+Sentetik Fiber/Makro sentetik Fiber.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Çelik Tel+Sentetik Fiber/Makro sentetik Fiber.md,1b90dcf1e1e76f57909e4b27ccfa44f49c27381e748e3b34a02cb11cdbfe011e,b34ddc8c4ed4c57cf500eb743006d212dc52e0b880c920845e946d8f80aae6ed,true,normalized,0,18,0,0,0,0,0,0,7,false,,text-normalizer-v1.1,2026-08-16T00:34:52+00:00
DOC000282,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Çelik Tel+Sentetik Fiber/Çelik Tel Donatılı Nihai Kaplama.pptx,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Çelik Tel+Sentetik Fiber/Çelik Tel Donatılı Nihai Kaplama.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Çelik Tel+Sentetik Fiber/Çelik Tel Donatılı Nihai Kaplama.md,d1325ea8973484c3fecd044b2c559cd31b0000d50bc337500771cfac2797887c,453644e5343d31f3b1b355148f03ee4d1614d6fa6ae6facb9690ad60f98e1142,true,normalized,0,238,0,0,0,0,0,0,33,false,,text-normalizer-v1.1,2026-08-16T00:34:52+00:00
DOC000283,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Çelik Tel+Sentetik Fiber/Çelik Tel Donatılı Püskürtme Betonlar.ppt,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Çelik Tel+Sentetik Fiber/Çelik Tel Donatılı Püskürtme Betonlar.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Çelik Tel+Sentetik Fiber/Çelik Tel Donatılı Püskürtme Betonlar.md,88293018f54e1cabd52326704896bfc35cb86c23ee01f22709c81f303985ffba,b30a5cabc1894c4bc7e166e1321e38cc718474a9e6a4e2f3cc298fe7b63350c1,true,normalized,0,28,0,1,0,0,0,0,0,false,,text-normalizer-v1.1,2026-08-16T00:34:52+00:00
DOC000284,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/Karstik Boşluklar ve çözüm yolları.pptx,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/Karstik Boşluklar ve çözüm yolları.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/Karstik Boşluklar ve çözüm yolları.md,205bd9fa630d8550338eb7646a35fb9ad0e91e922cd715ca45647f19741f9cc9,9d319c8a6d12ce4839229a26b1327e0474d77acef34c7a624348c0600db6ae10,true,normalized,0,14,0,0,0,0,0,0,48,false,,text-normalizer-v1.1,2026-08-16T00:34:54+00:00
DOC000285,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/KGM DENEYLER SUNUMU.pptx,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/KGM DENEYLER SUNUMU.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/KGM DENEYLER SUNUMU.md,4ba9e23983d263fd1d117c81870306addf4d7101bb142fa6d93a8ca2fc554c9b,594343e925b0f2664dcd53db2264af52381a771ef66d581a4f05ce9bef86762b,true,normalized,0,40,0,0,0,0,0,0,42,false,,text-normalizer-v1.1,2026-08-16T00:34:54+00:00
DOC000286,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/Makro sentetik Fiber.pptx,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/Makro sentetik Fiber.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/Makro sentetik Fiber.md,a37b293aa83a3235bbe3410b7efca5ce0c1ef6c0d12df7662807e2f360f94899,3cb2083065f051a2e9a054e19c0a348c47d6c33dbcc28ad4f4df5bdc0baaef3c,true,normalized,0,18,0,0,0,0,0,0,7,false,,text-normalizer-v1.1,2026-08-16T00:34:54+00:00
DOC000287,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/patlatma-Ankara.ppt,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/patlatma-Ankara.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/patlatma-Ankara.md,f83576233c295ff0f6f9dbbb4c880fdcd0d575a0c9026b89d229525599458357,5f5b074b54bc8bbb9b814611dd1abcc4c6c2d1303ec23cc029ab8758b1ed3203,true,normalized,0,89,0,7,0,0,0,0,0,false,,text-normalizer-v1.1,2026-08-16T00:34:54+00:00
