chunk_id,document_id,lexical_token_count,bge_m3_token_count,difference,ratio,over_1200,over_1500,over_model_limit,contains_table,contains_formula_placeholder,contains_image_placeholder,provenance_status
DOC000003-C0213,DOC000003,190,230,40,1.2105,0,0,0,0,0,0,page_resolved
DOC000003-C0214,DOC000003,1564,406,-1158,0.2596,0,0,0,1,0,0,page_resolved
DOC000003-C0215,DOC000003,897,1066,169,1.1884,0,0,0,0,0,0,page_resolved
DOC000003-C0216,DOC000003,335,420,85,1.2537,0,0,0,0,0,0,page_resolved
DOC000003-C0217,DOC000003,782,897,115,1.1471,0,0,0,0,0,0,page_resolved
DOC000003-C0218,DOC000003,975,1023,48,1.0492,0,0,0,1,0,0,page_resolved
DOC000003-C0219,DOC000003,836,1024,188,1.2249,0,0,0,0,0,0,page_resolved
DOC000003-C0220,DOC000003,626,765,139,1.2220,0,0,0,0,0,0,page_resolved
DOC000003-C0221,DOC000003,753,878,125,1.1660,0,0,0,1,0,0,page_resolved
DOC000003-C0222,DOC000003,922,1115,193,1.2093,0,0,0,0,0,0,page_resolved
DOC000003-C0223,DOC000003,107,121,14,1.1308,0,0,0,0,0,0,page_resolved
DOC000003-C0224,DOC000003,1106,1388,282,1.2550,1,0,0,0,0,0,page_resolved
DOC000003-C0225,DOC000003,312,398,86,1.2756,0,0,0,0,0,0,page_resolved
DOC000003-C0226,DOC000003,1141,1316,175,1.1534,1,0,0,1,0,0,page_resolved
DOC000003-C0227,DOC000003,210,309,99,1.4714,0,0,0,0,0,0,page_resolved
DOC000004-C0001,DOC000004,908,1025,117,1.1289,0,0,0,1,0,0,page_resolved
DOC000004-C0002,DOC000004,985,1104,119,1.1208,0,0,0,1,0,0,page_resolved
DOC000004-C0003,DOC000004,988,1135,147,1.1488,0,0,0,0,0,1,page_resolved
DOC000004-C0004,DOC000004,812,957,145,1.1786,0,0,0,0,0,0,page_resolved
DOC000004-C0005,DOC000004,649,746,97,1.1495,0,0,0,0,0,0,page_resolved
DOC000004-C0006,DOC000004,970,1108,138,1.1423,0,0,0,0,0,0,page_resolved
DOC000004-C0007,DOC000004,527,629,102,1.1935,0,0,0,0,0,0,page_resolved
DOC000005-C0001,DOC000005,1196,1483,287,1.2400,1,0,0,0,0,1,page_resolved
DOC000005-C0002,DOC000005,1045,1246,201,1.1923,1,0,0,1,0,1,page_resolved
DOC000005-C0003,DOC000005,613,719,106,1.1729,0,0,0,0,0,1,page_resolved
DOC000005-C0004,DOC000005,764,941,177,1.2317,0,0,0,0,1,0,page_resolved
DOC000005-C0005,DOC000005,882,1086,204,1.2313,0,0,0,0,0,1,page_resolved
DOC000005-C0006,DOC000005,554,692,138,1.2491,0,0,0,0,0,1,page_resolved
DOC000005-C0007,DOC000005,970,1159,189,1.1948,0,0,0,1,0,0,page_resolved
DOC000005-C0008,DOC000005,954,1164,210,1.2201,0,0,0,0,0,1,page_resolved
DOC000005-C0009,DOC000005,195,240,45,1.2308,0,0,0,0,0,1,page_resolved
DOC000005-C0010,DOC000005,1099,1397,298,1.2712,1,0,0,0,0,1,page_resolved
DOC000005-C0011,DOC000005,225,279,54,1.2400,0,0,0,0,0,0,page_resolved
DOC000005-C0012,DOC000005,345,430,85,1.2464,0,0,0,0,0,0,page_resolved
DOC000006-C0001,DOC000006,122,183,61,1.5000,0,0,0,0,0,0,page_resolved
DOC000006-C0002,DOC000006,239,395,156,1.6527,0,0,0,0,0,0,page_resolved
DOC000006-C0003,DOC000006,1260,1175,-85,0.9325,0,0,0,1,0,0,page_resolved
DOC000006-C0004,DOC000006,914,282,-632,0.3085,0,0,0,1,0,0,page_resolved
DOC000006-C0005,DOC000006,885,1381,496,1.5605,1,0,0,0,0,0,page_resolved
DOC000007-C0001,DOC000007,3017,4667,1650,1.5469,1,1,0,1,0,0,page_resolved
DOC000007-C0002,DOC000007,30,37,7,1.2333,0,0,0,0,0,0,page_resolved
DOC000007-C0003,DOC000007,2557,3564,1007,1.3938,1,1,0,1,0,0,page_resolved
DOC000007-C0004,DOC000007,2502,3843,1341,1.5360,1,1,0,1,0,0,page_resolved
DOC000007-C0005,DOC000007,2662,4142,1480,1.5560,1,1,0,1,0,0,page_resolved
DOC000007-C0006,DOC000007,2500,3710,1210,1.4840,1,1,0,1,0,0,page_resolved
DOC000007-C0007,DOC000007,2900,4545,1645,1.5672,1,1,0,1,0,0,page_resolved
DOC000007-C0008,DOC000007,2981,4742,1761,1.5907,1,1,0,1,0,0,page_resolved
DOC000007-C0009,DOC000007,2665,4148,1483,1.5565,1,1,0,1,0,0,page_resolved
DOC000007-C0010,DOC000007,1873,2526,653,1.3486,1,1,0,1,0,0,page_resolved
DOC000007-C0011,DOC000007,576,614,38,1.0660,0,0,0,1,0,0,page_resolved
DOC000007-C0012,DOC000007,679,657,-22,0.9676,0,0,0,1,0,0,page_resolved
DOC000007-C0013,DOC000007,637,712,75,1.1177,0,0,0,1,0,0,page_resolved
DOC000007-C0014,DOC000007,692,710,18,1.0260,0,0,0,1,0,0,page_resolved
DOC000007-C0015,DOC000007,827,794,-33,0.9601,0,0,0,1,0,0,page_resolved
DOC000007-C0016,DOC000007,637,633,-4,0.9937,0,0,0,1,0,0,page_resolved
DOC000009-C0001,DOC000009,1202,1726,524,1.4359,1,1,0,0,0,0,section_resolved
DOC000009-C0002,DOC000009,1134,1618,484,1.4268,1,1,0,0,0,0,section_resolved
DOC000009-C0003,DOC000009,1140,1604,464,1.4070,1,1,0,0,0,0,section_resolved
DOC000009-C0004,DOC000009,842,1192,350,1.4157,0,0,0,0,0,0,section_resolved
DOC000009-C0005,DOC000009,721,17,-704,0.0236,0,0,0,0,0,0,section_resolved
DOC000009-C0006,DOC000009,16,7,-9,0.4375,0,0,0,0,0,0,section_resolved
DOC000012-C0001,DOC000012,1180,1457,277,1.2347,1,0,0,0,0,0,source_only
DOC000012-C0002,DOC000012,1198,1406,208,1.1736,1,0,0,0,0,0,source_only
DOC000012-C0003,DOC000012,174,227,53,1.3046,0,0,0,0,0,0,source_only
DOC000010-C0001,DOC000010,945,1245,300,1.3175,1,0,0,0,0,1,page_resolved
DOC000010-C0002,DOC000010,451,653,202,1.4479,0,0,0,0,0,1,page_resolved
DOC000011-C0001,DOC000011,1297,416,-881,0.3207,0,0,0,1,0,1,page_resolved
DOC000011-C0002,DOC000011,957,1136,179,1.1870,0,0,0,0,0,0,page_resolved
DOC000011-C0003,DOC000011,363,438,75,1.2066,0,0,0,0,0,0,page_resolved
DOC000011-C0004,DOC000011,658,862,204,1.3100,0,0,0,0,0,0,page_resolved
DOC000011-C0005,DOC000011,718,850,132,1.1838,0,0,0,0,0,1,page_resolved
DOC000011-C0006,DOC000011,378,483,105,1.2778,0,0,0,0,0,0,page_resolved
DOC000011-C0007,DOC000011,721,783,62,1.0860,0,0,0,1,0,0,page_resolved
DOC000011-C0008,DOC000011,379,452,73,1.1926,0,0,0,0,1,1,page_resolved
DOC000011-C0009,DOC000011,1184,935,-249,0.7897,0,0,0,1,0,0,page_resolved
DOC000011-C0010,DOC000011,341,426,85,1.2493,0,0,0,0,0,0,page_resolved
DOC000011-C0011,DOC000011,1211,562,-649,0.4641,0,0,0,1,0,0,page_resolved
DOC000011-C0012,DOC000011,231,276,45,1.1948,0,0,0,0,0,0,page_resolved
DOC000011-C0013,DOC000011,712,708,-4,0.9944,0,0,0,1,0,1,page_resolved
DOC000011-C0014,DOC000011,708,665,-43,0.9393,0,0,0,1,0,0,page_resolved
DOC000011-C0015,DOC000011,811,1013,202,1.2491,0,0,0,0,0,0,page_resolved
DOC000011-C0016,DOC000011,501,620,119,1.2375,0,0,0,0,0,1,page_resolved
DOC000011-C0017,DOC000011,866,959,93,1.1074,0,0,0,1,0,1,page_resolved
DOC000011-C0018,DOC000011,804,907,103,1.1281,0,0,0,0,0,0,page_resolved
DOC000011-C0019,DOC000011,829,896,67,1.0808,0,0,0,1,0,1,page_resolved
DOC000011-C0020,DOC000011,344,401,57,1.1657,0,0,0,0,0,1,page_resolved
DOC000011-C0021,DOC000011,865,1042,177,1.2046,0,0,0,1,0,1,page_resolved
DOC000011-C0022,DOC000011,350,356,6,1.0171,0,0,0,1,0,0,page_resolved
DOC000011-C0023,DOC000011,998,1264,266,1.2665,1,0,0,0,0,0,page_resolved
DOC000011-C0024,DOC000011,658,857,199,1.3024,0,0,0,0,0,0,page_resolved
DOC000013-C0001,DOC000013,518,678,160,1.3089,0,0,0,0,0,0,page_resolved
DOC000013-C0002,DOC000013,991,1202,211,1.2129,1,0,0,0,0,0,page_resolved
DOC000013-C0003,DOC000013,853,1061,208,1.2438,0,0,0,0,0,0,page_resolved
DOC000013-C0004,DOC000013,1172,1481,309,1.2637,1,0,0,0,1,1,page_resolved
DOC000013-C0005,DOC000013,721,581,-140,0.8058,0,0,0,1,1,0,page_resolved
DOC000013-C0006,DOC000013,1145,1465,320,1.2795,1,0,0,0,1,1,page_resolved
DOC000013-C0007,DOC000013,340,285,-55,0.8382,0,0,0,1,1,0,page_resolved
DOC000013-C0008,DOC000013,379,476,97,1.2559,0,0,0,0,1,0,page_resolved
DOC000013-C0009,DOC000013,1081,1375,294,1.2720,1,0,0,0,0,1,page_resolved
DOC000013-C0010,DOC000013,796,976,180,1.2261,0,0,0,1,0,0,page_resolved
DOC000013-C0011,DOC000013,1126,1350,224,1.1989,1,0,0,1,0,0,page_resolved
DOC000013-C0012,DOC000013,687,930,243,1.3537,0,0,0,0,0,1,page_resolved
DOC000013-C0013,DOC000013,1163,1310,147,1.1264,1,0,0,1,0,1,page_resolved
DOC000013-C0014,DOC000013,531,675,144,1.2712,0,0,0,0,0,0,page_resolved
DOC000013-C0015,DOC000013,419,521,102,1.2434,0,0,0,0,0,0,page_resolved
DOC000013-C0016,DOC000013,1124,1441,317,1.2820,1,0,0,0,0,0,page_resolved
DOC000013-C0017,DOC000013,1422,1741,319,1.2243,1,1,0,0,0,0,page_resolved
DOC000014-C0001,DOC000014,914,1277,363,1.3972,1,0,0,0,0,1,page_resolved
DOC000014-C0002,DOC000014,602,740,138,1.2292,0,0,0,0,1,1,page_resolved
DOC000014-C0003,DOC000014,996,1179,183,1.1837,0,0,0,1,0,1,page_resolved
DOC000014-C0004,DOC000014,1133,1309,176,1.1553,1,0,0,0,0,1,page_resolved
DOC000014-C0005,DOC000014,518,589,71,1.1371,0,0,0,0,0,1,page_resolved
DOC000014-C0006,DOC000014,266,323,57,1.2143,0,0,0,0,0,0,page_resolved
DOC000014-C0007,DOC000014,779,990,211,1.2709,0,0,0,0,0,0,page_resolved
DOC000016-C0001,DOC000016,775,858,83,1.1071,0,0,0,1,0,1,page_resolved
DOC000016-C0002,DOC000016,965,1157,192,1.1990,0,0,0,0,0,0,page_resolved
DOC000016-C0003,DOC000016,971,1137,166,1.1710,0,0,0,0,0,0,page_resolved
DOC000016-C0004,DOC000016,809,961,152,1.1879,0,0,0,0,0,0,page_resolved
DOC000016-C0005,DOC000016,328,392,64,1.1951,0,0,0,0,0,1,page_resolved
DOC000016-C0006,DOC000016,824,703,-121,0.8532,0,0,0,1,0,0,page_resolved
DOC000017-C0001,DOC000017,905,900,-5,0.9945,0,0,0,0,0,1,section_resolved
DOC000017-C0002,DOC000017,833,901,68,1.0816,0,0,0,1,1,1,section_resolved
DOC000017-C0003,DOC000017,689,827,138,1.2003,0,0,0,1,0,0,section_resolved
DOC000020-C0001,DOC000020,914,1010,96,1.1050,0,0,0,1,0,1,page_resolved
DOC000020-C0002,DOC000020,189,216,27,1.1429,0,0,0,0,0,1,page_resolved
DOC000024-C0001,DOC000024,963,1335,372,1.3863,1,0,0,0,0,1,page_resolved
DOC000024-C0002,DOC000024,992,1230,238,1.2399,1,0,0,0,0,1,page_resolved
DOC000024-C0003,DOC000024,934,1127,193,1.2066,0,0,0,1,0,1,page_resolved
DOC000024-C0004,DOC000024,520,651,131,1.2519,0,0,0,0,0,1,page_resolved
DOC000021-C0001,DOC000021,884,1099,215,1.2432,0,0,0,0,0,1,page_resolved
DOC000021-C0002,DOC000021,652,811,159,1.2439,0,0,0,0,0,1,page_resolved
DOC000021-C0003,DOC000021,939,1166,227,1.2417,0,0,0,0,0,1,page_resolved
DOC000021-C0004,DOC000021,992,1304,312,1.3145,1,0,0,0,0,1,page_resolved
DOC000021-C0005,DOC000021,926,1189,263,1.2840,0,0,0,0,0,1,page_resolved
DOC000021-C0006,DOC000021,355,438,83,1.2338,0,0,0,0,0,1,page_resolved
DOC000021-C0007,DOC000021,1099,1289,190,1.1729,1,0,0,0,0,1,page_resolved
DOC000021-C0008,DOC000021,127,167,40,1.3150,0,0,0,0,0,0,page_resolved
DOC000021-C0009,DOC000021,1112,1402,290,1.2608,1,0,0,0,0,1,page_resolved
DOC000021-C0010,DOC000021,753,935,182,1.2417,0,0,0,0,0,1,page_resolved
DOC000021-C0011,DOC000021,731,955,224,1.3064,0,0,0,0,0,1,page_resolved
DOC000021-C0012,DOC000021,833,978,145,1.1741,0,0,0,0,0,1,page_resolved
DOC000021-C0013,DOC000021,866,1043,177,1.2044,0,0,0,0,0,1,page_resolved
DOC000021-C0014,DOC000021,639,717,78,1.1221,0,0,0,0,0,0,page_resolved
DOC000021-C0015,DOC000021,403,447,44,1.1092,0,0,0,0,0,0,page_resolved
DOC000021-C0016,DOC000021,1007,1200,193,1.1917,0,0,0,0,0,1,page_resolved
DOC000021-C0017,DOC000021,879,1064,185,1.2105,0,0,0,0,0,1,page_resolved
DOC000021-C0018,DOC000021,143,176,33,1.2308,0,0,0,0,0,0,page_resolved
DOC000021-C0019,DOC000021,241,301,60,1.2490,0,0,0,0,0,1,page_resolved
DOC000021-C0020,DOC000021,1497,1933,436,1.2912,1,1,0,0,0,0,page_resolved
DOC000021-C0021,DOC000021,1386,2125,739,1.5332,1,1,0,0,0,0,page_resolved
DOC000021-C0022,DOC000021,770,972,202,1.2623,0,0,0,0,0,0,page_resolved
DOC000021-C0023,DOC000021,771,1004,233,1.3022,0,0,0,0,0,0,page_resolved
DOC000021-C0024,DOC000021,1143,1517,374,1.3272,1,1,0,0,0,0,page_resolved
DOC000021-C0025,DOC000021,788,1060,272,1.3452,0,0,0,0,0,0,page_resolved
DOC000021-C0026,DOC000021,625,991,366,1.5856,0,0,0,0,0,0,page_resolved
DOC000022-C0001,DOC000022,971,1254,283,1.2915,1,0,0,0,0,1,page_resolved
DOC000022-C0002,DOC000022,353,487,134,1.3796,0,0,0,0,0,0,page_resolved
DOC000023-C0001,DOC000023,323,665,342,2.0588,0,0,0,0,0,0,source_only
DOC000025-C0001,DOC000025,960,1248,288,1.3000,1,0,0,0,0,1,page_resolved
DOC000025-C0002,DOC000025,942,1242,300,1.3185,1,0,0,0,0,0,page_resolved
DOC000025-C0003,DOC000025,992,1315,323,1.3256,1,0,0,0,0,0,page_resolved
DOC000025-C0004,DOC000025,461,610,149,1.3232,0,0,0,0,0,1,page_resolved
DOC000025-C0005,DOC000025,385,576,191,1.4961,0,0,0,0,0,1,page_resolved
DOC000015-C0001,DOC000015,577,695,118,1.2045,0,0,0,0,0,1,page_resolved
DOC000015-C0002,DOC000015,81,95,14,1.1728,0,0,0,0,0,0,page_resolved
DOC000015-C0003,DOC000015,1173,1606,433,1.3691,1,1,0,1,0,0,page_resolved
DOC000015-C0004,DOC000015,2594,706,-1888,0.2722,0,0,0,1,0,0,page_resolved
DOC000015-C0005,DOC000015,3519,719,-2800,0.2043,0,0,0,1,0,0,page_resolved
DOC000015-C0006,DOC000015,3067,650,-2417,0.2119,0,0,0,1,0,0,page_resolved
DOC000015-C0007,DOC000015,3119,808,-2311,0.2591,0,0,0,1,0,0,page_resolved
DOC000015-C0008,DOC000015,667,111,-556,0.1664,0,0,0,0,0,0,page_resolved
DOC000015-C0009,DOC000015,2264,525,-1739,0.2319,0,0,0,1,0,0,page_resolved
DOC000015-C0010,DOC000015,3551,787,-2764,0.2216,0,0,0,1,0,0,page_resolved
DOC000015-C0011,DOC000015,3175,675,-2500,0.2126,0,0,0,1,0,0,page_resolved
DOC000015-C0012,DOC000015,3304,732,-2572,0.2215,0,0,0,1,0,0,page_resolved
DOC000015-C0013,DOC000015,1139,233,-906,0.2046,0,0,0,1,0,0,page_resolved
DOC000015-C0014,DOC000015,972,1199,227,1.2335,0,0,0,0,0,1,page_resolved
DOC000015-C0015,DOC000015,951,1177,226,1.2376,0,0,0,0,0,0,page_resolved
DOC000015-C0016,DOC000015,994,1240,246,1.2475,1,0,0,0,0,0,page_resolved
DOC000015-C0017,DOC000015,920,1074,154,1.1674,0,0,0,0,0,0,page_resolved
DOC000015-C0018,DOC000015,738,887,149,1.2019,0,0,0,1,0,1,page_resolved
DOC000015-C0019,DOC000015,931,1165,234,1.2513,0,0,0,0,0,1,page_resolved
DOC000015-C0020,DOC000015,810,983,173,1.2136,0,0,0,0,0,0,page_resolved
DOC000015-C0021,DOC000015,917,1127,210,1.2290,0,0,0,0,0,1,page_resolved
DOC000015-C0022,DOC000015,987,1264,277,1.2806,1,0,0,0,0,1,page_resolved
DOC000015-C0023,DOC000015,846,1087,241,1.2849,0,0,0,0,0,0,page_resolved
DOC000015-C0024,DOC000015,958,1212,254,1.2651,1,0,0,0,0,1,page_resolved
DOC000015-C0025,DOC000015,996,1191,195,1.1958,0,0,0,0,0,1,page_resolved
DOC000015-C0026,DOC000015,896,1111,215,1.2400,0,0,0,0,0,1,page_resolved
DOC000015-C0027,DOC000015,794,1038,244,1.3073,0,0,0,0,0,0,page_resolved
DOC000015-C0028,DOC000015,861,1056,195,1.2265,0,0,0,0,0,0,page_resolved
DOC000015-C0029,DOC000015,891,1063,172,1.1930,0,0,0,0,0,1,page_resolved
DOC000015-C0030,DOC000015,457,544,87,1.1904,0,0,0,0,0,1,page_resolved
DOC000015-C0031,DOC000015,885,1098,213,1.2407,0,0,0,0,0,1,page_resolved
DOC000015-C0032,DOC000015,995,1249,254,1.2553,1,0,0,0,0,1,page_resolved
DOC000015-C0033,DOC000015,806,986,180,1.2233,0,0,0,0,0,1,page_resolved
DOC000015-C0034,DOC000015,988,1260,272,1.2753,1,0,0,0,0,0,page_resolved
DOC000015-C0035,DOC000015,655,834,179,1.2733,0,0,0,0,0,1,page_resolved
DOC000015-C0036,DOC000015,990,1301,311,1.3141,1,0,0,0,0,1,page_resolved
DOC000015-C0037,DOC000015,915,1120,205,1.2240,0,0,0,0,0,1,page_resolved
DOC000015-C0038,DOC000015,906,996,90,1.0993,0,0,0,1,0,1,page_resolved
DOC000015-C0039,DOC000015,950,1202,252,1.2653,1,0,0,0,0,1,page_resolved
DOC000015-C0040,DOC000015,398,476,78,1.1960,0,0,0,0,0,1,page_resolved
DOC000015-C0041,DOC000015,811,910,99,1.1221,0,0,0,1,0,1,page_resolved
DOC000015-C0042,DOC000015,891,896,5,1.0056,0,0,0,1,0,0,page_resolved
DOC000015-C0043,DOC000015,672,709,37,1.0551,0,0,0,1,0,0,page_resolved
DOC000015-C0044,DOC000015,927,956,29,1.0313,0,0,0,1,0,0,page_resolved
DOC000015-C0045,DOC000015,889,1217,328,1.3690,1,0,0,0,0,1,page_resolved
DOC000015-C0046,DOC000015,423,541,118,1.2790,0,0,0,0,0,0,page_resolved
DOC000015-C0047,DOC000015,519,658,139,1.2678,0,0,0,0,0,0,page_resolved
DOC000015-C0048,DOC000015,577,705,128,1.2218,0,0,0,0,0,0,page_resolved
DOC000015-C0049,DOC000015,786,967,181,1.2303,0,0,0,0,0,0,page_resolved
DOC000015-C0050,DOC000015,862,971,109,1.1265,0,0,0,1,0,0,page_resolved
DOC000015-C0051,DOC000015,240,279,39,1.1625,0,0,0,0,0,0,page_resolved
DOC000015-C0052,DOC000015,1140,1409,269,1.2360,1,0,0,0,0,0,page_resolved
DOC000015-C0053,DOC000015,448,555,107,1.2388,0,0,0,0,0,0,page_resolved
DOC000015-C0054,DOC000015,615,786,171,1.2780,0,0,0,0,0,0,page_resolved
DOC000015-C0055,DOC000015,972,1105,133,1.1368,0,0,0,1,0,1,page_resolved
DOC000015-C0056,DOC000015,776,794,18,1.0232,0,0,0,1,0,0,page_resolved
DOC000015-C0057,DOC000015,823,988,165,1.2005,0,0,0,0,0,1,page_resolved
DOC000015-C0058,DOC000015,865,1045,180,1.2081,0,0,0,0,0,0,page_resolved
DOC000015-C0059,DOC000015,752,904,152,1.2021,0,0,0,0,0,1,page_resolved
DOC000015-C0060,DOC000015,547,669,122,1.2230,0,0,0,0,0,0,page_resolved
DOC000015-C0061,DOC000015,1035,1297,262,1.2531,1,0,0,0,0,1,page_resolved
DOC000015-C0062,DOC000015,197,252,55,1.2792,0,0,0,0,0,0,page_resolved
DOC000015-C0063,DOC000015,952,1208,256,1.2689,1,0,0,0,0,0,page_resolved
DOC000015-C0064,DOC000015,990,1301,311,1.3141,1,0,0,0,0,0,page_resolved
DOC000015-C0065,DOC000015,995,1171,176,1.1769,0,0,0,0,0,1,page_resolved
DOC000015-C0066,DOC000015,861,1053,192,1.2230,0,0,0,0,0,1,page_resolved
DOC000015-C0067,DOC000015,934,1252,318,1.3405,1,0,0,0,0,0,page_resolved
DOC000015-C0068,DOC000015,763,995,232,1.3041,0,0,0,0,0,0,page_resolved
DOC000015-C0069,DOC000015,920,1158,238,1.2587,0,0,0,0,0,1,page_resolved
DOC000015-C0070,DOC000015,965,1233,268,1.2777,1,0,0,0,0,1,page_resolved
DOC000015-C0071,DOC000015,944,1182,238,1.2521,0,0,0,0,0,1,page_resolved
DOC000015-C0072,DOC000015,1142,1445,303,1.2653,1,0,0,0,0,1,page_resolved
DOC000015-C0073,DOC000015,262,367,105,1.4008,0,0,0,0,0,1,page_resolved
DOC000015-C0074,DOC000015,781,944,163,1.2087,0,0,0,0,0,1,page_resolved
DOC000015-C0075,DOC000015,391,507,116,1.2967,0,0,0,0,0,1,page_resolved
DOC000015-C0076,DOC000015,1173,1503,330,1.2813,1,1,0,0,0,1,page_resolved
DOC000015-C0077,DOC000015,242,319,77,1.3182,0,0,0,0,0,1,page_resolved
DOC000015-C0078,DOC000015,781,1028,247,1.3163,0,0,0,0,0,0,page_resolved
DOC000015-C0079,DOC000015,1196,1598,402,1.3361,1,1,0,0,0,1,page_resolved
DOC000015-C0080,DOC000015,226,308,82,1.3628,0,0,0,0,0,1,page_resolved
DOC000015-C0081,DOC000015,824,1024,200,1.2427,0,0,0,0,0,1,page_resolved
DOC000015-C0082,DOC000015,650,837,187,1.2877,0,0,0,0,0,0,page_resolved
DOC000015-C0083,DOC000015,1151,1453,302,1.2624,1,0,0,0,0,1,page_resolved
DOC000015-C0084,DOC000015,289,376,87,1.3010,0,0,0,0,0,1,page_resolved
DOC000015-C0085,DOC000015,495,625,130,1.2626,0,0,0,0,0,1,page_resolved
DOC000015-C0086,DOC000015,1000,1267,267,1.2670,1,0,0,0,0,1,page_resolved
DOC000015-C0087,DOC000015,525,640,115,1.2190,0,0,0,0,0,1,page_resolved
DOC000015-C0088,DOC000015,958,1238,280,1.2923,1,0,0,0,0,0,page_resolved
DOC000015-C0089,DOC000015,924,1171,247,1.2673,0,0,0,0,0,1,page_resolved
DOC000015-C0090,DOC000015,316,385,69,1.2184,0,0,0,0,0,1,page_resolved
DOC000015-C0091,DOC000015,957,1223,266,1.2780,1,0,0,0,0,1,page_resolved
DOC000015-C0092,DOC000015,912,1138,226,1.2478,0,0,0,0,0,1,page_resolved
DOC000015-C0093,DOC000015,990,1221,231,1.2333,1,0,0,0,0,1,page_resolved
DOC000015-C0094,DOC000015,849,1124,275,1.3239,0,0,0,0,0,1,page_resolved
DOC000015-C0095,DOC000015,955,1066,111,1.1162,0,0,0,1,0,0,page_resolved
DOC000015-C0096,DOC000015,922,993,71,1.0770,0,0,0,1,0,0,page_resolved
DOC000015-C0097,DOC000015,900,1017,117,1.1300,0,0,0,1,0,0,page_resolved
DOC000015-C0098,DOC000015,273,271,-2,0.9927,0,0,0,1,0,0,page_resolved
DOC000015-C0099,DOC000015,866,739,-127,0.8533,0,0,0,1,0,0,page_resolved
DOC000015-C0100,DOC000015,981,363,-618,0.3700,0,0,0,1,0,0,page_resolved
DOC000015-C0101,DOC000015,893,469,-424,0.5252,0,0,0,1,0,0,page_resolved
DOC000015-C0102,DOC000015,453,534,81,1.1788,0,0,0,0,0,0,page_resolved
DOC000015-C0103,DOC000015,755,929,174,1.2305,0,0,0,0,0,0,page_resolved
DOC000015-C0104,DOC000015,976,1290,314,1.3217,1,0,0,1,0,1,page_resolved
DOC000015-C0105,DOC000015,570,704,134,1.2351,0,0,0,0,0,0,page_resolved
DOC000015-C0106,DOC000015,644,545,-99,0.8463,0,0,0,1,0,0,page_resolved
DOC000015-C0107,DOC000015,969,1076,107,1.1104,0,0,0,1,0,0,page_resolved
DOC000015-C0108,DOC000015,811,975,164,1.2022,0,0,0,0,0,1,page_resolved
DOC000015-C0109,DOC000015,774,931,157,1.2028,0,0,0,1,0,0,page_resolved
DOC000015-C0110,DOC000015,822,801,-21,0.9745,0,0,0,1,0,0,page_resolved
DOC000015-C0111,DOC000015,686,632,-54,0.9213,0,0,0,1,0,0,page_resolved
DOC000015-C0112,DOC000015,547,679,132,1.2413,0,0,0,0,0,1,page_resolved
DOC000015-C0113,DOC000015,896,1209,313,1.3493,1,0,0,0,0,1,page_resolved
DOC000015-C0114,DOC000015,775,926,151,1.1948,0,0,0,0,0,1,page_resolved
DOC000015-C0115,DOC000015,877,1095,218,1.2486,0,0,0,0,0,1,page_resolved
DOC000015-C0116,DOC000015,863,1030,167,1.1935,0,0,0,0,0,0,page_resolved
DOC000015-C0117,DOC000015,969,1194,225,1.2322,0,0,0,0,1,0,page_resolved
DOC000015-C0118,DOC000015,512,657,145,1.2832,0,0,0,0,0,0,page_resolved
DOC000015-C0119,DOC000015,1000,1256,256,1.2560,1,0,0,0,0,0,page_resolved
DOC000015-C0120,DOC000015,743,934,191,1.2571,0,0,0,0,1,0,page_resolved
DOC000015-C0121,DOC000015,996,1187,191,1.1918,0,0,0,0,0,0,page_resolved
DOC000015-C0122,DOC000015,950,1114,164,1.1726,0,0,0,0,0,0,page_resolved
DOC000015-C0123,DOC000015,402,507,105,1.2612,0,0,0,0,0,0,page_resolved
DOC000015-C0124,DOC000015,891,1106,215,1.2413,0,0,0,0,0,0,page_resolved
DOC000015-C0125,DOC000015,595,719,124,1.2084,0,0,0,0,0,0,page_resolved
DOC000015-C0126,DOC000015,761,830,69,1.0907,0,0,0,1,0,0,page_resolved
DOC000015-C0127,DOC000015,952,1138,186,1.1954,0,0,0,0,1,0,page_resolved
DOC000015-C0128,DOC000015,976,1176,200,1.2049,0,0,0,0,1,0,page_resolved
DOC000015-C0129,DOC000015,420,394,-26,0.9381,0,0,0,1,0,0,page_resolved
DOC000015-C0130,DOC000015,1049,1134,85,1.0810,0,0,0,1,0,1,page_resolved
DOC000015-C0131,DOC000015,910,914,4,1.0044,0,0,0,1,0,1,page_resolved
DOC000015-C0132,DOC000015,419,532,113,1.2697,0,0,0,0,0,0,page_resolved
DOC000018-C0001,DOC000018,846,1114,268,1.3168,0,0,0,1,0,1,page_resolved
DOC000018-C0002,DOC000018,622,779,157,1.2524,0,0,0,0,0,0,page_resolved
DOC000018-C0003,DOC000018,1109,1451,342,1.3084,1,0,0,0,0,0,page_resolved
DOC000018-C0004,DOC000018,958,1250,292,1.3048,1,0,0,0,0,1,page_resolved
DOC000018-C0005,DOC000018,361,420,59,1.1634,0,0,0,0,0,1,page_resolved
DOC000018-C0006,DOC000018,1108,689,-419,0.6218,0,0,0,1,0,0,page_resolved
DOC000018-C0007,DOC000018,895,487,-408,0.5441,0,0,0,1,0,0,page_resolved
DOC000018-C0008,DOC000018,443,551,108,1.2438,0,0,0,0,0,1,page_resolved
